example_id,statement,legal_passages,label,score 
q-241,Nơi cư trú của người thành niên là nơi người đó thường xuyên sinh sống.,"Nơi cư trú của cá nhân

1. Nơi cư trú của cá nhân là nơi người đó thường xuyên sinh sống",Yes,5.407159017835692
q-253,Người bị hạn chế hành vi dân sự có quyền tự chỉ định người đại diện theo pháp luật của mình.,4. Người do Tòa án chỉ định đối với người bị hạn chế năng lực hành vi dân sự.,No,6.594787217568434
q-475,"Báo cáo quá trình tập sự hành nghề luật sư của người tập sự chỉ cần có nhận xét, chữ ký của luật sư hướng dẫn.","2. Báo cáo quá trình tập sự hành nghề luật sư của người tập sự phải có nhận xét, chữ ký của luật sư hướng dẫn theo quy định tại khoản 3 Điều 13 của Thông tư này, xác nhận của tổ chức hành nghề luật sư nhận tập sự và đánh giá của Đoàn luật sư về tư cách đạo đức, ý thức tuân thủ pháp luật của người tập sự.",No,8.306460539209489
q-467,Thời gian phải tập sự hành nghề luật sư của những người tập sự hành nghề luật sư tham gia khóa đào tạo nghề luật sư theo Chương trình khung đào tạo nghề luật sư 6 tháng là 24 tháng.,"Thời gian tập sự hành nghề luật sư

1. Thời gian tập sự hành nghề luật sư là mười hai tháng kể từ ngày Ban chủ nhiệm Đoàn luật sư ra quyết định về việc đăng ký tập sự hành nghề luật sư; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 2 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là bốn tháng; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 3 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là sáu tháng",No,10.039634519277643
q-84,"Người lao động vừa có quyền đơn phương chấm dứt hợp đồng lao động và cũng có quyền từ chối làm việc nếu có nguy cơ rõ ràng đe dọa trực tiếp đến tính mạng, sức khỏe trong qua trình thực hiện công việc.","d) Từ chối làm việc nếu có nguy cơ rõ ràng đe dọa trực tiếp đến tính mạng, sức khỏe trong quá trình thực hiện công việc",Yes,28.961899989001694
q-389,"Ủy ban nhân dân cấp xã có quyền quyết định thu hồi đất trong trường hợp đất nông nghiệp thuộc quỹ đất công ích của xã, phường, thị trấn.","b) Thu hồi đất nông nghiệp thuộc quỹ đất công ích của xã, phường, thị trấn",No,16.52441907275523
q-290,"Theo điều 616 bộ luật dân sự năm 2015, cơ quan nhà nước có thẩm quyền sẽ là người quản lý di sản của người chết trong mọi trường hợp.",3. Trường hợp chưa xác định được người thừa kế và di sản chưa có người quản lý theo quy định tại khoản 1 và khoản 2 Điều này thì di sản do cơ quan nhà nước có thẩm quyền quản lý.,No,7.504677411905145
q-155,"Năm 2022, tuổi nghỉ hưu của người lao động nam trong điều kiện lao động bình thường là đủ 60 tuổi 03 tháng.","Kể từ năm 2021, tuổi nghỉ hưu của người lao động trong điều kiện lao động bình thường là đủ 60 tuổi 03 tháng đối với lao động nam và đủ 55 tuổi 04 tháng đối với lao động nữ; sau đó, cứ mỗi năm tăng thêm 03 tháng đối với lao động nam và 04 tháng đối với lao động nữ",No,15.408420894668913
q-355,Luật Đất đai chỉ được áp dụng đối với người sử dụng đất.,2. Người sử dụng đất,No,2.7753531344913123
q-436,Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 1 ngày làm việc của luật sư là mức lương cơ sở do Chính phủ quy định.,"Thù lao và chi phí cho luật sư trong trường hợp luật sư tham gia tố tụng theo yêu cầu của cơ quan tiến hành tố tụng

1. Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 01 ngày làm việc của luật sư là 0,4 lần mức lương cơ sở do Chính phủ quy định",No,31.770727731600736
q-488,Luật sư hướng dẫn tập sự hành nghề luật sư phải đang hành nghề tự do hoặc trong một tổ chức hành nghề luật sư.,"Điều kiện đối với luật sư hướng dẫn

Luật sư hướng dẫn tập sự hành nghề luật sư phải đáp ứng đủ các điều kiện sau đây:

1. Đang hành nghề trong một tổ chức hành nghề luật sư quy định tại khoản 3 Điều 4 của Thông tư này",No,7.901862613765866
q-195,Ngược đãi người dưới 16 tuổi sẽ bị phạt tù dưới 1 năm.,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:

a) Đối với người dưới 16 tuổi, phụ nữ mà biết là có thai, người già yếu",No,8.138022963275345
q-173,Tù có thời hạn đối với một người phạm tội có mức tối thiểu là dưới 3 tháng.,Tù có thời hạn đối với người phạm một tội có mức tối thiểu là 03 tháng và mức tối đa là 20 năm,No,8.24435639929687
q-411,Luật sư thành lập hoặc tham gia thành lập tổ chức hành nghề luật sư phải có ít nhất 3 năm hành nghề liên tục.,"3. Điều kiện thành lập tổ chức hành nghề luật sư:

a) Luật sư thành lập hoặc tham gia thành lập tổ chức hành nghề luật sư phải có ít nhất hai năm hành nghề liên tục làm việc theo hợp đồng lao động cho tổ chức hành nghề luật sư hoặc hành nghề với tư cách cá nhân theo hợp đồng lao động cho cơ quan, tổ chức theo quy định của Luật này",No,11.279270894475527
q-282,Người hứa thưởng có thể rút lại tuyên bố hứa thưởng trước khi công việc yêu cầu được bắt đầu.,"Rút lại tuyên bố hứa thưởng

Khi chưa đến hạn bắt đầu thực hiện công việc thì người hứa thưởng có quyền rút lại tuyên bố hứa thưởng của mình. Việc rút lại tuyên bố hứa thưởng phải được thực hiện theo cách thức và trên phương tiện mà việc hứa thưởng đã được công bố.",Yes,5.213052060142711
q-145,Người sử dụng lao động không thể áp dụng hình thức xử lý kỷ luật sa thải đối với người lao động khi xử lý kỷ luật lao động.,"Hình thức xử lý kỷ luật lao động

1. Khiển trách",No,8.611946647413758
q-559,Mỗi luật sư hướng dẫn chỉ được hướng dẫn không quá ba người tập sự tại cùng một thời điểm.,"Tổ chức hành nghề luật sư phân công luật sư hướng dẫn người tập sự hành nghề luật sư. Luật sư hướng dẫn tập sự phải là người có ít nhất ba năm kinh nghiệm hành nghề luật sư và không thuộc trường hợp đang trong thời gian bị xử lý kỷ luật theo quy định tại khoản 1 Điều 85 của Luật này. Tại cùng một thời điểm, một luật sư không được hướng dẫn quá ba người tập sự",Yes,14.327414371861138
q-574,"Tổ chức hành nghề luật sư bị thu hồi Giấy đăng ký hoạt động khi không đăng kí mã số thuế trong thời hạn 6 tháng hoặc không hoạt động tại trụ sở đã đăng kí trong thời hạn 6 tháng liên tục, kể từ ngày được cấp Giấy đăng kí hoạt động.","c) Không đăng ký mã số thuế trong thời hạn 01 năm, kể từ ngày được cấp Giấy đăng ký hoạt động",No,29.046646849704686
q-100,"Trong trường hợp người lao động phải thực hiện nghĩa vụ quân sự, nghĩa vụ tham gia Dân quân tự vệ thì người lao động được tạm hoãn thực hiện hợp đồng lao động. Trong trường hợp đó, người lao động vẫn được hưởng lương và quyền, lợi ích đã giao kết trong hợp đồng lao động, trừ trường hợp hai bên có thỏa thuận khác.","2. Trong thời gian tạm hoãn thực hiện hợp đồng lao động, người lao động không được hưởng lương và quyền, lợi ích đã giao kết trong hợp đồng lao động, trừ trường hợp hai bên có thỏa thuận hoặc pháp luật có quy định khác.",No,35.24281139158735
q-438,"Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 1 ngày làm việc của luật sư là 0,8 ngày lương theo mức lương tối thiểu vùng và phụ cấp tàu xe, lưu trú (nếu có).","Thù lao và chi phí cho luật sư trong trường hợp luật sư tham gia tố tụng theo yêu cầu của cơ quan tiến hành tố tụng

1. Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 01 ngày làm việc của luật sư là 0,4 lần mức lương cơ sở do Chính phủ quy định",No,31.834674959537832
q-405,"Người tập sự hành nghề luật sư được đại diện, bào chữa, bảo về quyền lợi và lợi ích hợp pháp cho khách hàng tại phiên tòa.","d) Liên hệ với cá nhân, cơ quan, tổ chức để thực hiện các quyền, nghĩa vụ và các hoạt động có liên quan đến việc bào chữa, đại diện, bảo vệ quyền, lợi ích hợp pháp của khách hàng hoặc hoạt động tư vấn pháp luật",No,7.127603303085433
q-121,Nội dung thỏa ước lao động tập thể không được trái với quy định của pháp luật; khuyến khích có lợi hơn cho người sử dụng lao động so với quy định của pháp luật.,2. Nội dung thỏa ước lao động tập thể không được trái với quy định của pháp luật; khuyến khích có lợi hơn cho người lao động so với quy định của pháp luật.,No,21.273215039039094
q-297,Di chúc bằng văn bản có tổng cộng 2 loại khác nhau: di chúc bằng văn bản có công chứng và di chúc bằng văn bản có chứng thực được quy định tại điều 628 bộ luật dân sự năm 2015.,3. Di chúc bằng văn bản có công chứng,No,2.844819177473729
q-210,"Người nào cố ý phát tán, làm lây nhiễm hơn 500 phương tiện điện tử sẽ bị phạt lên đến 50 năm tù.","Tội phát tán chương trình tin học gây hại cho hoạt động của mạng máy tính, mạng viễn thông, phương tiện điện tử

1. Người nào cố ý phát tán chương trình tin học gây hại cho mạng máy tính, mạng viễn thông, phương tiện điện tử thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:

a) Thu lợi bất chính từ 50.000.000 đồng đến dưới 200.000.000 đồng",No,12.003824295192317
q-288,"Theo quy định trong bộ luật dân sự năm 2015, tính từ thời điểm bắt đầu mở thừa kế, những cá nhân là trẻ được sinh ra và thành thai sau khi người chết để lại tài sản sẽ được tính là người thừa kế.","Người thừa kế

Người thừa kế là cá nhân phải là người còn sống vào thời điểm mở thừa kế hoặc sinh ra và còn sống sau thời điểm mở thừa kế nhưng đã thành thai trước khi người để lại di sản chết. Trường hợp người thừa kế theo di chúc không là cá nhân thì phải tồn tại vào thời điểm mở thừa kế.",No,7.750555468435341
q-546,"Luật sư có nghĩa vụ tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ.","đ) Tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ",Yes,15.769692219983725
q-385,"Chính phủ quy định điều kiện của tổ chức, cá nhân hoạt động tư vấn lập quy hoạch, kế hoạch sử dụng đất.","2. Chính phủ quy định điều kiện của tổ chức, cá nhân hoạt động tư vấn lập quy hoạch, kế hoạch sử dụng đất.",Yes,7.216731974022002
q-434,"Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 1 ngày làm việc của luật sư là 0,8 lần mức lương cơ sở và các khoản phụ cấp khác do Chính phủ quy định.","Thù lao và chi phí cho luật sư trong trường hợp luật sư tham gia tố tụng theo yêu cầu của cơ quan tiến hành tố tụng

1. Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 01 ngày làm việc của luật sư là 0,4 lần mức lương cơ sở do Chính phủ quy định",No,34.894880374443154
q-323,"Nam từ đủ 10 tuổi trở lên, nữ từ đủ 20 tuổi trở lên có thể kết hôn.","Điều kiện kết hôn

1. Nam, nữ kết hôn với nhau phải tuân theo các điều kiện sau đây:

a) Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên",No,17.407501004874533
q-398,Dịch vụ pháp lý của luật sư không bao gồm hoạt động tham gia tố tụng.,"Dịch vụ pháp lý của luật sư

Dịch vụ pháp lý của luật sư bao gồm tham gia tố tụng, tư vấn pháp luật, đại diện ngoài tố tụng cho khách hàng và các dịch vụ pháp lý khác.",No,2.7672275540599873
q-7,"Bộ trưởng Bộ Giáo dục và Đào tạo, Bộ trưởng Bộ Lao động - Thương binh và Xã hội, trong phạm vi nhiệm vụ, quyền hạn của mình, quy định việc thực hiện chương trình giáo dục và việc công nhận về giá trị chuyển đổi kết quả học tập trong đào tạo các trình độ của giáo dục đại học, giáo dục nghề nghiệp quy định tại Điều 8 Luật giáo dục.","5. Bộ trưởng Bộ Giáo dục và Đào tạo, Bộ trưởng Bộ Lao động - Thương binh và Xã hội, trong phạm vi nhiệm vụ, quyền hạn của mình, quy định việc thực hiện chương trình giáo dục và việc công nhận về giá trị chuyển đổi kết quả học tập trong đào tạo các trình độ của giáo dục đại học, giáo dục nghề nghiệp quy định tại Điều này.",Yes,47.502104536161106
q-512,Chi nhánh của công ty luật nước ngoài tại Việt Nam nhận được người tập sự hành nghề luật sư khi có ủy quyền bằng văn bản của Giám đốc công ty luật nước ngoài tại Việt Nam.,"Chi nhánh của tổ chức hành nghề luật sư Việt Nam, chi nhánh của công ty luật nước ngoài tại Việt Nam được nhận người tập sự hành nghề luật sư khi có ủy quyền bằng văn bản của người đứng đầu tổ chức hành nghề luật sư hoặc Giám đốc công ty luật nước ngoài tại Việt Nam.",Yes,25.593606992230708
q-325,Vợ chồng đã ly hôn muốn xác lập lại quan hệ vợ chồng thì phải đăng ký kết hôn.,2. Vợ chồng đã ly hôn muốn xác lập lại quan hệ vợ chồng thì phải đăng ký kết hôn.,Yes,11.426193065254962
q-86,"Các tổ chức có vai trò đại diện, bảo vệ quyền và lợi ích hợp pháp của người sử dụng lao động chỉ bao gồm phòng Thương mại và Công nghiệp Việt Nam, Liên minh Hợp tác xã Việt Nam và các tổ chức đại diện của người sử dụng lao động khác được thành lập theo quy định của pháp luật","4. Phòng Thương mại và Công nghiệp Việt Nam, Liên minh Hợp tác xã Việt Nam và các tổ chức đại diện của người sử dụng lao động khác được thành lập theo quy định của pháp luật có vai trò đại diện, bảo vệ quyền và lợi ích hợp pháp của người sử dụng lao động, tham gia xây dựng quan hệ lao động tiến bộ, hài hòa và ổn định.",Yes,25.0575893147705
q-407,"Người tập sự hành nghề luật sư được đại diện, bào chữa, bảo vệ quyền và lợi ích hợp pháp cho khách hàng tại phiên tòa nếu được khách hàng đồng ý bằng văn bản.","d) Liên hệ với cá nhân, cơ quan, tổ chức để thực hiện các quyền, nghĩa vụ và các hoạt động có liên quan đến việc bào chữa, đại diện, bảo vệ quyền, lợi ích hợp pháp của khách hàng hoặc hoạt động tư vấn pháp luật",No,10.751535244504108
q-270,Bên nhận cầm cố được phép cho thuê sử dụng tài sản cầm cố để hưởng lợi tức mà không cần sự đồng ý của bên cầm cố.,"Nghĩa vụ của bên nhận cầm cố

1. Bảo quản, giữ gìn tài sản cầm cố; nếu làm mất, thất lạc hoặc hư hỏng tài sản cầm cố thì phải bồi thường thiệt hại cho bên cầm cố",No,6.419881018358616
q-549,"Luật sư không có nghĩa vụ tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ.","đ) Tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ",No,15.769692219983725
q-208,Lôi kéo người đã cai nghiện sử dụng trái phép ma túy có thể bị phạt tù 30 năm.,"Tội lôi kéo người khác sử dụng trái phép chất ma túy

1. Người nào rủ rê, dụ dỗ, xúi giục hoặc bằng các thủ đoạn khác nhằm lôi kéo người khác sử dụng trái phép chất ma túy, thì bị phạt tù từ 01 năm đến 05 năm",No,12.61170760998158
q-226,Người trên 18 tuổi mua dâm và gây tổn hại trên 61% cơ thể của nạn nhân thì sẽ bị chung thân.,b) Gây tổn hại cho sức khỏe của nạn nhân mà tỷ lệ tổn thương cơ thể 61% trở lên,No,8.822164529604727
q-395,Dịch vụ pháp lý của luật sư có bao gồm hoạt động đại diện ngoài tố tụng cho khách hàng.,"Dịch vụ pháp lý của luật sư

Dịch vụ pháp lý của luật sư bao gồm tham gia tố tụng, tư vấn pháp luật, đại diện ngoài tố tụng cho khách hàng và các dịch vụ pháp lý khác.",Yes,3.6302737714153297
q-532,Thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng kiểm tra do Bộ Giáo dục và Đào tạo thành lập.,"2. Liên đoàn luật sư Việt Nam tổ chức kiểm tra kết quả tập sự hành nghề luật sư. Việc kiểm tra kết quả tập sự hành nghề luật sư do Hội đồng kiểm tra kết quả tập sự hành nghề luật sư tiến hành; thành phần Hội đồng gồm Chủ tịch hoặc một Phó Chủ tịch Liên đoàn luật sư Việt Nam làm Chủ tịch, đại diện Ban chủ nhiệm một số Đoàn luật sư và một số luật sư là thành viên. Danh sách thành viên Hội đồng do Chủ tịch Liên đoàn luật sư Việt Nam quyết định",No,5.677771129957165
q-298,"Trong trường hợp nguy kịch đến tính mạng, cá nhân có thể lập di chúc miệng và sau 2 tháng kể từ ngày di chúc được lập, di chúc sẽ không có hiệu lực khi người lập di chúc còn sống, minh mẫn sáng suốt.","2. Sau 03 tháng, kể từ thời điểm di chúc miệng mà người lập di chúc còn sống, minh mẫn, sáng suốt thì di chúc miệng mặc nhiên bị hủy bỏ.",No,8.293181008456584
q-275,"Khi hợp đồng mua bán tài sản xảy ra rủi ro, bên mua sẽ chịu ảnh hưởng của rủi ro với tài sản kể từ khi nhận được tài sản từ bên bán.","Thời điểm chịu rủi ro

1. Bên bán chịu rủi ro đối với tài sản trước khi tài sản được giao cho bên mua, bên mua chịu rủi ro đối với tài sản kể từ thời điểm nhận tài sản, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác",Yes,5.051079041666732
q-510,Chi nhánh của công ty luật nước ngoài tại Việt Nam nhận được người tập sự hành nghề luật sư khi có sự đồng ý bằng văn bản của Liên đoàn luật sư Việt Nam.,"Chi nhánh của tổ chức hành nghề luật sư Việt Nam, chi nhánh của công ty luật nước ngoài tại Việt Nam được nhận người tập sự hành nghề luật sư khi có ủy quyền bằng văn bản của người đứng đầu tổ chức hành nghề luật sư hoặc Giám đốc công ty luật nước ngoài tại Việt Nam.",No,16.805799927537564
q-491,Người muốn tập sự hành nghề luật sư cần lựa chọn và thỏa thuận với một tổ chức hành nghề luật sư để tập sự hành nghề luật sư.,"Nhận tập sự hành nghề luật sư

1. Người muốn tập sự hành nghề luật sư lựa chọn và thỏa thuận với một tổ chức hành nghề luật sư để tập sự hành nghề luật sư. Tổ chức hành nghề luật sư nhận tập sự cấp Giấy xác nhận về việc nhận tập sự hành nghề luật sư theo mẫu ban hành kèm theo Thông tư này (Mẫu TP-LS-01) và cử luật sư đáp ứng đủ điều kiện theo quy định tại khoản 1 Điều 14 của Luật luật sư và Điều 12 của Thông tư này hướng dẫn người muốn tập sự hành nghề luật sư",Yes,8.196216591324706
q-392,Nhà nước thu hồi đất luôn phải bồi thường trong mọi trường hợp.,"Trường hợp Nhà nước thu hồi đất không được bồi thường về đất

Nhà nước thu hồi đất không bồi thường về đất trong các trường hợp sau đây:

1. Các trường hợp quy định tại khoản 1 Điều 76 của Luật này",No,4.744992806658046
q-164,Người phạm tội chưa đạt không phải chịu trách nhiệm hình sự.,Người phạm tội chưa đạt phải chịu trách nhiệm hình sự về tội phạm chưa đạt.,No,4.274289965067349
q-231,"Người nào sửa chữa, làm sai lệch nội dung hộ chiếu, thị thực, hộ khẩu, hộ tịch, các loại giấy chứng nhận hoặc tài liệu của cơ quan, tổ chức và sử dụng giấy tờ đó thực hiện tội phạm hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì có thể bị phạt cảnh cáo, phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm.","Tội sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức

1. Người nào sửa chữa, làm sai lệch nội dung hộ chiếu, thị thực, hộ khẩu, hộ tịch, các loại giấy chứng nhận hoặc tài liệu của cơ quan, tổ chức và sử dụng giấy tờ đó thực hiện tội phạm hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cảnh cáo, phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",Yes,53.56027386287861
q-527,"Theo quy định của Luật Lao động, thì thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng tư vấn do Bộ Giáo dục và Đào tạo thành lập.",Người được miễn tập sự hành nghề luật sư theo quy định tại khoản 1 Điều 16 của Luật này thì không phải tham dự kiểm tra kết quả tập sự hành nghề luật sư,No,6.113913359226274
q-235,Năng lực pháp luật dân sự của cá nhân là khả năng của cá nhân có quyền dân sự và nghĩa vụ dân sự.,"Năng lực pháp luật dân sự của cá nhân

1. Năng lực pháp luật dân sự của cá nhân là khả năng của cá nhân có quyền dân sự và nghĩa vụ dân sự",Yes,6.985353306109281
q-260,"Theo khoản 2 điều 230, với tài sản bị đánh rơi là tài sản thuộc di tích lịch sử - văn hoá theo quy định của Luật di sản văn hoá thì sẽ được thuộc về Nhà nước nếu sau 1 năm không thể xác định được chủ sở hữu.","b) Trường hợp tài sản bị đánh rơi, bị bỏ quên là tài sản thuộc di tích lịch sử - văn hóa theo quy định của Luật di sản văn hóa thì tài sản đó thuộc về Nhà nước; người nhặt được tài sản được hưởng một khoản tiền thưởng theo quy định của pháp luật.",Yes,20.17846476230832
q-531,Thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng kiểm tra do Liên đoàn luật sư Việt Nam thành lập.,"2. Liên đoàn luật sư Việt Nam tổ chức kiểm tra kết quả tập sự hành nghề luật sư. Việc kiểm tra kết quả tập sự hành nghề luật sư do Hội đồng kiểm tra kết quả tập sự hành nghề luật sư tiến hành; thành phần Hội đồng gồm Chủ tịch hoặc một Phó Chủ tịch Liên đoàn luật sư Việt Nam làm Chủ tịch, đại diện Ban chủ nhiệm một số Đoàn luật sư và một số luật sư là thành viên. Danh sách thành viên Hội đồng do Chủ tịch Liên đoàn luật sư Việt Nam quyết định",Yes,7.67224598807186
q-107,"Khi đơn phương chấm dứt hợp đồng lao động trái pháp luật, người lao động phải bồi thường cho người sử dụng lao động một phần hai tiền lương theo hợp đồng lao động và một khoản tiền ứng với tiền lương theo hợp đồng lao động trong những ngày không báo trước.",2. Phải bồi thường cho người sử dụng lao động nửa tháng tiền lương theo hợp đồng lao động và một khoản tiền tương ứng với tiền lương theo hợp đồng lao động trong những ngày không báo trước,Yes,19.383881995546897
q-433,Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 1 ngày làm việc của luật sư là 4 lần mức lương cơ sở do Chính phủ quy định.,"Thù lao và chi phí cho luật sư trong trường hợp luật sư tham gia tố tụng theo yêu cầu của cơ quan tiến hành tố tụng

1. Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 01 ngày làm việc của luật sư là 0,4 lần mức lương cơ sở do Chính phủ quy định",No,34.09082120810949
q-12,"Học tập là một trong những quyền của công dân, ngoài ra nó cũng là nghĩa vụ của họ.","Quyền và nghĩa vụ học tập của công dân

1. Học tập là quyền và nghĩa vụ của công dân. Mọi công dân không phân biệt dân tộc, tôn giáo, tín ngưỡng, giới tính, đặc điểm cá nhân, nguồn gốc gia đình, địa vị xã hội, hoàn cảnh kinh tế đều bình đẳng về cơ hội học tập",Yes,5.0363697499417395
q-225,Người lớn hơn 18 tuổi mua dâm người dưới 18 tuổi và làm tổn hại cơ thể từ 31% đến 60% thì sẽ bị phạt tù từ 3 đến 7 năm.,"Tội mua dâm người dưới 18 tuổi

1. Người nào đủ 18 tuổi trở lên mua dâm người dưới 18 tuổi trừ trường hợp quy định tại điểm b khoản 1 Điều 142 của Bộ luật này, thì bị phạt tù từ 01 năm đến 05 năm",Yes,13.006642168834997
q-500,Người muốn tập sự hành nghề luật sư có thể đề nghị Ban chủ nhiệm Đoàn luật sư giới thiệu tổ chức hành nghề luật sư để tập sự trong trường hợp không thỏa thuận được với một luật sư chính thức về việc nhận tập sự.,"2. Trong trường hợp người muốn tập sự hành nghề luật sư không thỏa thuận được với tổ chức hành nghề luật sư về việc nhận tập sự thì có thể đề nghị Ban chủ nhiệm Đoàn luật sư giới thiệu tổ chức hành nghề luật sư để tập sự. Trong thời hạn mười ngày, kể từ ngày nhận được đề nghị, Ban chủ nhiệm Đoàn luật sư có trách nhiệm xem xét, phân công một tổ chức hành nghề luật sư nhận người đó vào tập sự; trong trường hợp tổ chức hành nghề luật sư từ chối phải thông báo bằng văn bản cho Đoàn luật sư và nêu rõ lý do",No,22.99281880099708
q-224,Môi giới mại dâm với trẻ từ 13 đến 16 tuổi thì sẽ bị phạt ngồi tù dưới 3 năm.,"3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:

a) Đối với người từ đủ 13 tuổi đến dưới 16 tuổi",No,10.95738212147742
q-468,"Khi hoàn thành thời gian tập sự hành nghề luật sư, người tập sự có trách nhiệm báo cáo bằng văn bản về quá trình tập sự hành nghề luật sư trong thời gian tập sư cho người đứng đầu tổ chức hành nghề luật sư nhận tập sự.","Báo cáo quá trình tập sự hành nghề luật sư

1. Khi hoàn thành thời gian tập sự hành nghề luật sư theo quy định tại khoản 1 Điều 6 của Thông tư này, người tập sự có trách nhiệm báo cáo bằng văn bản về quá trình tập sự hành nghề luật sư trong thời gian tập sự cho Đoàn luật sư nơi đăng ký tập sự",No,17.959524751960565
q-14,Nhà nước thực hiện phổ cập giáo dục mầm non cho trẻ em năm tuổi và phổ cập giáo dục THCS.,Nhà nước thực hiện phổ cập giáo dục mầm non cho trẻ em 05 tuổi và phổ cập giáo dục trung học cơ sở,Yes,6.174625811435965
q-264,"Quyền hưởng dụng là quyền của chủ thể được khai thác công dụng và hưởng hoa lợi, lợi tức đối với tài sản thuộc quyền sở hữu của mình trong một thời hạn nhất định.","Quyền hưởng dụng

Quyền hưởng dụng là quyền của chủ thể được khai thác công dụng và hưởng hoa lợi, lợi tức đối với tài sản thuộc quyền sở hữu của chủ thể khác trong một thời hạn nhất định.",No,7.81598565674189
q-239,Công dân dưới chín tuổi phải có sự đồng ý của người đó trong việc thay đổi họ.,2. Việc thay đổi họ cho người từ đủ chín tuổi trở lên phải có sự đồng ý của người đó,No,16.554361394612105
q-341,"Sau khi đã thụ lý đơn yêu cầu ly hôn, Tòa án tiến hành hòa giải theo quy định của pháp luật về tố tụng dân sự.","Hòa giải tại Tòa án

Sau khi đã thụ lý đơn yêu cầu ly hôn, Tòa án tiến hành hòa giải theo quy định của pháp luật về tố tụng dân sự.",Yes,5.301569620897104
q-111,Tiền lương để tính trợ cấp mất việc làm là tiền lương bình quân của 06 tháng liền kề theo hợp đồng lao động trước khi người lao động mất việc làm.,3. Tiền lương để tính trợ cấp mất việc làm là tiền lương bình quân của 06 tháng liền kề theo hợp đồng lao động trước khi người lao động mất việc làm,Yes,19.758752263549024
q-493,Người muốn tập sự hành nghề luật sư cần làm việc cho một tổ chức hành nghề luật sư để tập sự hành nghề luật sư.,"2. Trong trường hợp người muốn tập sự hành nghề luật sư không thỏa thuận được với tổ chức hành nghề luật sư về việc nhận tập sự thì có thể đề nghị Ban chủ nhiệm Đoàn luật sư giới thiệu tổ chức hành nghề luật sư để tập sự. Trong thời hạn mười ngày, kể từ ngày nhận được đề nghị, Ban chủ nhiệm Đoàn luật sư có trách nhiệm xem xét, phân công một tổ chức hành nghề luật sư nhận người đó vào tập sự; trong trường hợp tổ chức hành nghề luật sư từ chối phải thông báo bằng văn bản cho Đoàn luật sư và nêu rõ lý do",No,5.286738563539893
q-304,"Theo quy định tại điều 651 bộ luật dân sự năm 2015, những người thuộc hàng thừa kế sau vẫn có quyền hưởng di sản ngay cả khi tồn tại người ở hàng thừa kế thứ nhất vẫn còn sống và đủ điều kiện nhận thừa kế.","3. Những người ở hàng thừa kế sau chỉ được hưởng thừa kế, nếu không còn ai ở hàng thừa kế trước do đã chết, không có quyền hưởng di sản, bị truất quyền hưởng di sản hoặc từ chối nhận di sản.",No,13.388913735854791
